candidate_id,age,gender,degree,seniority,experience_years,current_salary,city,skills_count
4014,38,Female,Bachelor,Entry,2.0,43479.0,Austin,5
4015,38,Male,Bachelor,Entry,4.3,67457.0,San Francisco,7
4016,36,Female,Master,Mid,4.1,91479.0,Remote,6
4017,22,Male,Master,Executive,17.1,183430.0,Remote,8
4018,29,Female,PhD,Mid,,71625.0,Seattle,6
4019,36,Female,High School,Mid,8.8,83508.0,Denver,5
4020,26,Male,Bachelor,Entry,1.2,59517.0,Austin,3
4021,26,Male,Master,Senior,11.3,97163.0,Chicago,6
4022,23,Female,Bachelor,Mid,1.2,78405.0,Denver,5
4023,27,Male,Master,Mid,4.9,84596.0,Los Angeles,5
4024,35,Male,Master,Junior,8.4,69791.0,San Francisco,5
4025,33,Female,Master,Entry,0.0,41194.0,Seattle,2
4026,25,Female,Bachelor,Junior,7.1,57832.0,Boston,9
4027,22,Female,Bachelor,Mid,2.9,68416.0,San Francisco,3
4028,32,Male,Bachelor,Mid,6.2,77821.0,Boston,6
4029,44,Male,Bachelor,Junior,2.1,57529.0,Remote,4
4030,26,Female,Bachelor,Mid,4.1,93287.0,Remote,5
4031,30,Male,Master,Mid,5.5,91854.0,Chicago,7
4032,54,Female,Associate,Senior,10.3,95934.0,Chicago,8
4033,36,Male,Master,Mid,6.3,83226.0,Boston,6
4034,32,Male,Associate,Executive,16.1,124067.0,Boston,9
4035,36,Male,PhD,Junior,5.2,81974.0,Chicago,7
4036,27,Male,Master,Executive,18.5,,Remote,7
4037,33,Non-binary,Bachelor,Junior,5.2,63439.0,Chicago,5
4038,35,Female,Master,Junior,4.2,64052.0,San Francisco,1
4039,35,Male,Bachelor,Junior,3.0,83636.0,San Francisco,10
4040,28,Male,Bachelor,Executive,11.2,195280.0,Denver,2
4041,32,Female,PhD,Mid,3.0,73925.0,Seattle,3
4042,35,Female,PhD,Executive,15.8,158995.0,San Francisco,6
4043,36,Female,Bachelor,Entry,2.3,58449.0,Chicago,2
4044,31,Female,Bachelor,Junior,1.3,78073.0,Seattle,7
4045,32,Male,Master,Entry,2.3,51549.0,Remote,9
4046,37,Female,Associate,Executive,17.0,151569.0,Austin,7
4047,27,Female,Bachelor,Mid,8.5,106683.0,New York,4
4048,28,Female,Associate,Entry,0.6,48015.0,Remote,6
4049,29,Female,Bachelor,Mid,2.8,59651.0,Remote,5
4050,38,Female,Master,Entry,4.0,67789.0,Austin,8
4051,37,Female,Bachelor,Junior,4.7,67010.0,Boston,4
4052,23,Female,High School,Entry,1.1,45763.0,San Francisco,5
4053,22,Female,Bachelor,Mid,6.5,96281.0,Atlanta,7
4054,28,Male,Master,Junior,,75224.0,Denver,2
4055,34,Female,Master,Mid,3.3,52980.0,Remote,6
4056,49,Male,Master,Mid,6.5,94576.0,San Francisco,5
4057,29,Male,Master,Mid,8.0,91249.0,Denver,6
4058,33,Male,Master,Mid,6.9,86994.0,Seattle,4
4059,22,Female,High School,Entry,5.7,,Atlanta,5
4060,22,Female,PhD,Entry,3.6,51472.0,Austin,10
4061,31,Female,Master,Junior,7.6,53513.0,Atlanta,4
4062,22,Female,Bachelor,Junior,3.1,68010.0,Austin,8
4063,40,Female,Master,Entry,0.0,36574.0,New York,8
4064,30,Male,PhD,Senior,8.5,95227.0,Remote,6
4065,37,Male,High School,Mid,5.9,77879.0,Seattle,6
4066,23,Male,Bachelor,Mid,5.5,75714.0,Seattle,2
4067,37,Female,Master,Junior,2.7,,Boston,5
4068,27,Female,Master,Senior,8.5,108730.0,Seattle,7
4069,32,Male,Bachelor,Entry,1.7,51399.0,Atlanta,5
4070,24,Female,Bachelor,Senior,7.4,96522.0,New York,4
4071,43,Male,Bachelor,Entry,0.0,51391.0,Denver,2
4072,30,Female,Master,Junior,2.0,59968.0,Austin,2
4073,26,Male,Bachelor,Entry,0.0,57399.0,Atlanta,3
4074,32,Female,Master,Mid,6.4,59736.0,Seattle,7
4075,22,Female,Master,Junior,,60515.0,Boston,3
4076,30,Female,PhD,Junior,3.6,58553.0,Boston,6
4077,46,Female,Master,Junior,1.8,49771.0,Austin,7
4078,28,Male,Associate,Entry,0.8,,Los Angeles,2
4079,22,Male,PhD,Junior,3.6,,San Francisco,2
4080,50,Male,Bachelor,Mid,4.2,99812.0,Austin,8
4081,29,Male,Bachelor,Mid,5.2,75673.0,Austin,2
4082,31,Non-binary,Bachelor,Mid,6.9,57627.0,Austin,7
4083,40,Male,Master,Senior,9.7,95126.0,San Francisco,4
4084,36,Female,Master,Entry,0.0,46962.0,Boston,1
4085,39,Male,Associate,Entry,1.9,34533.0,Chicago,7
4086,33,Male,Bachelor,Senior,6.8,94992.0,New York,5
4087,36,Male,Bachelor,Senior,9.9,120454.0,Los Angeles,5
4088,30,Female,Bachelor,Junior,2.0,57065.0,Atlanta,6
4089,24,Female,Bachelor,Entry,4.1,31682.0,Los Angeles,2
4090,22,Female,High School,Junior,3.3,74196.0,Atlanta,2
4091,26,Female,Master,Senior,10.6,100120.0,Boston,7
4092,25,Female,Master,Mid,4.5,105265.0,Remote,7
4093,25,Male,Bachelor,Senior,11.1,122676.0,Chicago,5
4094,26,Female,Associate,Junior,7.9,71005.0,Boston,2
4095,31,Female,PhD,Junior,2.5,60203.0,Atlanta,5
4096,36,Female,Master,Mid,10.0,67181.0,Atlanta,10
4097,22,Female,Associate,Junior,5.3,76972.0,Los Angeles,3
4098,36,Male,Bachelor,Mid,6.4,89142.0,Austin,4
4099,34,Female,Master,Junior,0.8,59739.0,Los Angeles,4
4100,22,Male,Bachelor,Junior,2.8,54389.0,New York,9
4101,39,Female,Bachelor,Mid,8.2,114958.0,Seattle,7
4102,29,Male,Master,Senior,8.1,109965.0,San Francisco,6
4103,36,Female,Bachelor,Junior,5.5,43273.0,Seattle,4
4104,26,Male,Bachelor,Senior,10.4,77233.0,Chicago,6
4105,26,Male,Bachelor,Entry,6.6,60120.0,Los Angeles,4
4106,41,Male,Bachelor,Senior,11.6,123944.0,Denver,5
4107,31,Female,Master,Junior,6.4,56395.0,Seattle,1
4108,27,Male,Master,Mid,8.7,83566.0,Remote,4
4109,22,Male,Master,Junior,1.5,72377.0,Seattle,8
4110,31,Male,Master,Senior,8.8,97924.0,New York,1
4111,23,Male,Master,Senior,11.1,121802.0,Boston,4
4112,24,Male,Bachelor,Executive,16.0,164499.0,Boston,4
4113,35,Female,High School,Junior,2.9,63009.0,Seattle,6
4114,39,Male,Bachelor,Junior,5.8,55418.0,New York,5
4115,32,Male,Bachelor,Senior,12.8,91360.0,Remote,6
4116,32,Male,Bachelor,Mid,6.2,80048.0,Austin,6
4117,22,Female,Master,Mid,9.7,83812.0,Boston,4
4118,57,Female,High School,Entry,0.9,44393.0,Seattle,5
4119,40,Male,High School,Junior,1.9,56283.0,Denver,7
4120,29,Female,Master,Mid,2.4,79283.0,Chicago,5
4121,38,Female,High School,Mid,5.7,72184.0,San Francisco,4
4122,42,Male,Master,Senior,7.7,120250.0,New York,7
4123,22,Female,Bachelor,Senior,12.0,108862.0,Atlanta,4
4124,23,Male,Master,Junior,5.3,,Austin,4
4125,28,Female,Bachelor,Mid,5.5,89837.0,Boston,3
4126,32,Female,High School,Entry,0.0,53542.0,Boston,2
4127,33,Male,Master,Mid,4.3,83681.0,New York,7
4128,27,Female,PhD,Junior,1.9,73376.0,San Francisco,6
4129,42,Female,Associate,Executive,13.1,142756.0,San Francisco,7
4130,35,Female,Bachelor,Mid,5.3,92514.0,Boston,3
4131,30,Female,Associate,Junior,2.8,70984.0,Austin,8
4132,33,Female,Bachelor,Junior,5.1,69120.0,New York,6
4133,36,Male,PhD,Entry,0.0,53416.0,Boston,8
4134,30,Non-binary,Bachelor,Mid,6.7,63873.0,Remote,4
4135,34,Female,High School,Junior,4.8,76591.0,Chicago,9
4136,41,Female,Master,Junior,1.0,54570.0,Boston,10
4137,27,Male,Bachelor,Senior,7.8,136809.0,Boston,8
4138,29,Male,Associate,Mid,7.1,76915.0,San Francisco,6
4139,28,Male,Associate,Entry,1.9,57591.0,Boston,4
4140,33,Male,Master,Mid,7.2,105135.0,New York,3
4141,35,Male,Bachelor,Mid,9.2,74715.0,Remote,2
4142,27,Female,Bachelor,Mid,4.3,76751.0,Denver,3
4143,45,Male,PhD,Executive,13.2,134359.0,Boston,7
4144,25,Male,Bachelor,Junior,4.8,55939.0,Denver,6
4145,36,Female,Bachelor,Senior,7.9,98971.0,Denver,5
4146,38,Male,Master,Junior,0.0,39624.0,Denver,7
4147,35,Male,High School,Entry,3.0,52415.0,New York,4
4148,37,Female,Master,Mid,3.8,108371.0,Austin,6
4149,38,Male,Bachelor,Junior,1.6,48333.0,San Francisco,5
4150,25,Non-binary,Bachelor,Entry,2.5,44661.0,Atlanta,5
4151,32,Male,Master,Junior,2.6,66469.0,Boston,5
4152,29,Non-binary,Master,Mid,6.3,58993.0,Remote,5
4153,29,Male,Master,Senior,5.8,113926.0,Chicago,4
4154,26,Female,Bachelor,Executive,14.9,108140.0,Boston,6
4155,22,Male,Bachelor,Mid,6.0,83386.0,Denver,4
4156,36,Female,Bachelor,Entry,2.0,60465.0,Chicago,6
4157,39,Male,Bachelor,Junior,5.3,74939.0,Los Angeles,4
4158,42,Male,High School,Mid,5.8,74525.0,Atlanta,7
4159,38,Male,Bachelor,Mid,5.1,83918.0,Chicago,6
4160,22,Non-binary,PhD,Junior,2.8,56500.0,Denver,3
4161,46,Female,Master,Senior,11.1,136820.0,Atlanta,9
4162,29,Female,Bachelor,Entry,0.4,55555.0,Remote,3
4163,22,Male,PhD,Senior,10.2,,Austin,4
4164,41,Female,High School,Senior,7.6,104279.0,Denver,5
4165,37,Female,Master,Mid,5.4,65578.0,Atlanta,4
4166,43,Non-binary,Bachelor,Junior,2.8,67001.0,New York,8
4167,38,Female,Master,Mid,9.3,71895.0,Chicago,1
4168,22,Female,Associate,Senior,10.3,112739.0,San Francisco,1
4169,30,Male,Bachelor,Senior,7.1,106601.0,Boston,4
4170,22,Non-binary,PhD,Junior,6.1,56480.0,Austin,8
4171,40,Male,Master,Executive,16.7,177410.0,Denver,5
4172,22,Female,Master,Mid,8.5,74431.0,Chicago,7
4173,26,Male,Master,Mid,8.0,88235.0,Austin,8
4174,32,Female,Master,Mid,7.8,113097.0,Denver,7
4175,41,Non-binary,Associate,Senior,9.0,127833.0,Remote,9
4176,22,Female,PhD,Entry,0.2,58023.0,San Francisco,3
4177,38,Male,Bachelor,Junior,5.1,55754.0,Seattle,6
4178,28,Non-binary,Bachelor,Entry,1.5,45192.0,Denver,4
4179,24,Female,Master,Senior,9.5,92283.0,New York,6
4180,26,Male,Bachelor,Entry,0.0,45199.0,San Francisco,4
4181,48,Female,Bachelor,Mid,5.9,63237.0,Seattle,1
4182,33,Female,Bachelor,Junior,4.3,76391.0,New York,4
4183,22,Female,Bachelor,Mid,,83267.0,Boston,5
4184,36,Female,Bachelor,Mid,7.2,82307.0,Denver,7
4185,39,Female,Bachelor,Mid,5.1,60053.0,Boston,7
4186,26,Male,Master,Senior,10.9,116356.0,Denver,4
4187,38,Male,High School,Junior,0.0,58226.0,Austin,5
4188,28,Male,Bachelor,Junior,1.1,58033.0,Los Angeles,5
4189,35,Male,Master,Entry,0.3,32044.0,San Francisco,4
4190,45,Male,Bachelor,Mid,5.6,92735.0,Seattle,6
4191,23,Male,Bachelor,Entry,0.8,59695.0,Atlanta,4
4192,37,Female,Bachelor,Entry,2.4,60346.0,Remote,5
4193,39,Female,Bachelor,Senior,11.6,104727.0,Remote,3
4194,31,Male,Bachelor,Mid,2.2,74642.0,Austin,8
4195,29,Non-binary,PhD,Entry,2.6,61001.0,San Francisco,3
4196,43,Female,Master,Junior,3.1,42662.0,Boston,4
4197,41,Male,Master,Mid,9.0,80214.0,Seattle,5
4198,35,Female,Bachelor,Entry,2.6,56186.0,Atlanta,6
4199,35,Male,Bachelor,Entry,2.7,66146.0,Austin,6
4200,26,Female,Bachelor,Mid,7.0,88506.0,Denver,2
4201,34,Male,Associate,Junior,,72870.0,Chicago,3
4202,22,Female,Bachelor,Senior,9.1,112816.0,Remote,5
4203,22,Female,PhD,Entry,2.4,50249.0,Atlanta,6
4204,28,Male,Master,Mid,5.1,99891.0,Austin,3
4205,36,Male,PhD,Mid,8.3,88543.0,Denver,6
4206,44,Female,PhD,Executive,15.6,179780.0,San Francisco,12
4207,32,Male,Bachelor,Senior,9.9,113478.0,Los Angeles,6
4208,31,Male,Master,Junior,1.3,72316.0,Chicago,7
4209,28,Male,Bachelor,Senior,9.1,95681.0,Seattle,7
4210,37,Male,Bachelor,Mid,5.6,70680.0,Chicago,6
4211,38,Female,Master,Entry,4.9,37686.0,Austin,4
4212,22,Female,Master,Mid,2.5,73391.0,Austin,6
4213,39,Male,Bachelor,Junior,1.2,74228.0,Austin,5
4214,33,Male,Bachelor,Mid,1.6,82336.0,Los Angeles,2
4215,22,Male,PhD,Junior,3.7,62564.0,Denver,1
4216,25,Male,Master,Entry,5.1,62286.0,Atlanta,5
4217,41,Female,Bachelor,Mid,6.6,88517.0,San Francisco,5
4218,34,Female,Associate,Entry,1.1,44672.0,New York,8
4219,33,Female,Master,Junior,2.6,63796.0,San Francisco,2
4220,41,Female,Bachelor,Junior,8.3,65876.0,Chicago,7
4221,30,Male,Associate,Mid,6.1,57545.0,San Francisco,4
4222,22,Male,Associate,Executive,15.4,148925.0,Remote,4
4223,40,Female,Bachelor,Mid,4.0,85079.0,Denver,5
4224,22,Male,Bachelor,Junior,4.4,69250.0,Chicago,6
4225,22,Female,Bachelor,Mid,6.6,84746.0,Denver,1
4226,28,Male,Bachelor,Executive,13.4,133805.0,Chicago,4
4227,38,Male,Master,Mid,6.6,75825.0,San Francisco,8
4228,36,Female,Bachelor,Junior,3.5,75549.0,Austin,3
4229,27,Female,Master,Senior,8.8,108924.0,Chicago,8
4230,34,Female,PhD,Entry,0.2,52967.0,San Francisco,5
4231,35,Male,Bachelor,Entry,0.7,49595.0,New York,4
4232,38,Male,Bachelor,Executive,14.3,132132.0,Chicago,8
4233,33,Male,PhD,Mid,8.5,78682.0,Chicago,2
4234,28,Male,Bachelor,Mid,5.7,101358.0,Atlanta,7
4235,22,Male,Associate,Junior,3.2,64263.0,San Francisco,7
4236,30,Male,PhD,Entry,1.1,46959.0,Seattle,1
4237,36,Male,Master,Junior,0.0,,Atlanta,3
4238,22,Female,Master,Mid,3.9,80231.0,Boston,4
4239,35,Male,Master,Mid,8.8,75804.0,San Francisco,5
4240,27,Female,PhD,Junior,,60398.0,Boston,4
4241,22,Female,Bachelor,Mid,7.2,85900.0,New York,6
4242,22,Male,Bachelor,Entry,0.7,51888.0,Chicago,5
4243,26,Female,Master,Junior,3.0,59264.0,Boston,3
4244,34,Male,Bachelor,Entry,4.7,48179.0,Chicago,6
4245,32,Male,Master,Mid,4.4,82081.0,Atlanta,9
4246,25,Female,Master,Mid,1.9,81633.0,San Francisco,3
4247,39,Female,PhD,Mid,4.4,91214.0,Remote,1
4248,22,Female,Master,Mid,5.8,106069.0,Boston,4
4249,44,Male,High School,Senior,12.9,89642.0,Seattle,8
4250,37,Female,Master,Mid,6.2,72177.0,Seattle,4
4251,34,Female,Master,Mid,3.6,85517.0,Los Angeles,4
4252,28,Female,Bachelor,Executive,13.4,134529.0,Chicago,8
4253,30,Female,Bachelor,Executive,16.6,157480.0,New York,5
4254,22,Female,Bachelor,Junior,5.2,86460.0,Atlanta,5
4255,38,Female,Bachelor,Mid,6.9,83711.0,Remote,2
4256,40,Female,Bachelor,Senior,12.0,86175.0,San Francisco,5
4257,32,Female,Master,Junior,5.7,,Denver,4
4258,34,Female,Master,Entry,1.4,49355.0,Remote,7
4259,30,Female,PhD,Entry,0.0,45725.0,New York,2
4260,40,Male,Bachelor,Junior,3.0,72578.0,Atlanta,2
4261,22,Female,Master,Mid,1.5,,New York,5
4262,33,Non-binary,Bachelor,Senior,7.9,115864.0,New York,5
4263,34,Male,Master,Mid,4.5,95084.0,Seattle,3
4264,22,Male,Bachelor,Entry,0.8,51480.0,Seattle,4
4265,26,Female,Bachelor,Entry,2.6,50280.0,Remote,5
4266,30,Female,Bachelor,Junior,3.8,60515.0,Austin,3
4267,39,Male,Bachelor,Senior,8.4,117175.0,Austin,4
4268,33,Male,PhD,Junior,6.5,79782.0,Remote,1
4269,35,Non-binary,Master,Mid,5.9,85281.0,Remote,10
4270,32,Male,Master,Mid,5.5,92984.0,Seattle,7
4271,44,Female,Bachelor,Senior,9.1,88235.0,Denver,3
4272,40,Female,PhD,Junior,1.6,69767.0,New York,5
4273,34,Female,Bachelor,Junior,5.9,63635.0,Chicago,5
4274,31,Male,PhD,Executive,11.9,112277.0,San Francisco,1
4275,22,Male,Bachelor,Senior,9.7,100287.0,Remote,6
4276,28,Male,Bachelor,Mid,7.1,103356.0,Remote,8
4277,30,Female,Bachelor,Junior,4.3,69843.0,Los Angeles,4
4278,34,Female,Bachelor,Senior,7.4,107558.0,Los Angeles,5
4279,23,Female,Bachelor,Mid,,96157.0,Denver,3
4280,32,Male,Bachelor,Entry,,61856.0,Atlanta,6
4281,39,Female,PhD,Entry,,46412.0,Seattle,5
4282,32,Female,PhD,Senior,12.1,102005.0,New York,3
4283,30,Male,Bachelor,Mid,7.2,78459.0,Los Angeles,4
4284,27,Female,Master,Junior,3.4,67308.0,Remote,7
4285,37,Male,Bachelor,Entry,2.4,62919.0,Denver,9
4286,34,Female,Master,Entry,2.5,55790.0,Boston,6
4287,30,Male,Bachelor,Mid,7.7,83693.0,San Francisco,3
4288,23,Female,Bachelor,Mid,3.6,96218.0,Chicago,7
4289,35,Male,Master,Junior,6.2,,Remote,7
4290,42,Female,Bachelor,Executive,16.5,162922.0,Seattle,3
4291,26,Female,Bachelor,Mid,,87079.0,Remote,3
4292,37,Male,PhD,Junior,1.4,,Boston,5
4293,22,Female,Bachelor,Junior,3.4,81628.0,New York,3
4294,23,Male,Master,Junior,0.0,56000.0,Austin,4
4295,31,Female,Bachelor,Entry,0.0,45501.0,Austin,4
4296,32,Female,Bachelor,Mid,,83258.0,Atlanta,8
4297,46,Male,Master,Executive,17.4,131501.0,San Francisco,8
4298,47,Male,Master,Executive,17.9,144338.0,Chicago,9
4299,28,Male,PhD,Senior,9.7,96116.0,Remote,5
4300,22,Female,High School,Mid,5.0,89457.0,Chicago,7
4301,38,Female,Master,Mid,3.3,54378.0,Seattle,4
4302,36,Non-binary,PhD,Junior,4.3,76448.0,Denver,8
4303,35,Male,Bachelor,Junior,2.4,58320.0,Austin,1
4304,33,Male,Bachelor,Junior,3.1,71896.0,Los Angeles,8
4305,39,Male,PhD,Entry,0.0,58321.0,Atlanta,6
4306,26,Female,Master,Senior,10.8,108541.0,Los Angeles,4
4307,37,Female,Master,Junior,4.6,72731.0,Atlanta,5
4308,23,Male,Master,Senior,,83778.0,Boston,1
4309,40,Male,Bachelor,Mid,4.1,77508.0,Atlanta,3
4310,45,Female,Bachelor,Junior,6.7,63168.0,New York,4
4311,41,Male,Bachelor,Entry,0.5,41637.0,Seattle,9
4312,50,Male,Bachelor,Junior,4.4,60485.0,New York,5
4313,33,Female,Master,Senior,,110764.0,Remote,4
4314,32,Female,Master,Junior,1.9,59554.0,Los Angeles,5
4315,22,Female,Associate,Executive,15.9,133947.0,Chicago,7
4316,22,Female,Master,Mid,5.6,77062.0,Austin,4
4317,36,Female,Master,Mid,7.7,83908.0,Atlanta,5
4318,33,Male,Bachelor,Entry,0.0,40261.0,Remote,9
4319,36,Male,PhD,Mid,9.7,73808.0,New York,2
4320,22,Male,Bachelor,Senior,,91500.0,New York,3
4321,36,Female,Associate,Senior,12.8,128426.0,Atlanta,5
4322,41,Male,Bachelor,Mid,5.8,79241.0,Seattle,7
4323,35,Female,Bachelor,Mid,8.5,,Remote,7
4324,28,Male,High School,Mid,5.4,71261.0,Boston,6
4325,33,Male,Master,Mid,8.1,77407.0,Boston,5
4326,22,Female,Master,Junior,1.3,82999.0,Los Angeles,5
4327,22,Male,PhD,Executive,12.7,149921.0,Austin,2
4328,40,Male,Bachelor,Junior,0.0,64714.0,San Francisco,3
4329,37,Female,PhD,Mid,2.6,86124.0,Denver,4
4330,44,Male,Bachelor,Junior,2.1,59048.0,Boston,9
4331,40,Female,Bachelor,Junior,0.3,48725.0,Denver,6
4332,37,Female,Master,Executive,14.3,143960.0,Denver,4
4333,26,Male,Bachelor,Junior,3.4,55810.0,Atlanta,8
4334,36,Male,Bachelor,Senior,9.2,122428.0,Seattle,5
4335,22,Female,Bachelor,Mid,7.5,70832.0,Seattle,7
4336,32,Male,Bachelor,Entry,2.6,47067.0,Boston,3
4337,39,Male,Bachelor,Senior,9.8,103395.0,Atlanta,5
4338,25,Male,Master,Entry,2.7,53871.0,Remote,3
4339,48,Female,Bachelor,Junior,1.1,66771.0,Seattle,6
4340,36,Male,Master,Junior,2.1,87840.0,Seattle,6
4341,29,Female,Master,Mid,8.5,96938.0,Seattle,5
4342,34,Male,Bachelor,Executive,12.2,119900.0,Austin,6
4343,27,Male,PhD,Senior,11.1,87188.0,San Francisco,7
4344,27,Female,Bachelor,Junior,5.3,73110.0,Atlanta,3
4345,24,Male,Bachelor,Mid,5.9,80999.0,Atlanta,7
4346,38,Female,Bachelor,Mid,7.8,80735.0,San Francisco,2
4347,43,Female,Master,Executive,13.1,153769.0,San Francisco,9
4348,47,Female,Bachelor,Mid,6.7,76921.0,Atlanta,5
4349,30,Non-binary,Master,Mid,3.8,68253.0,Los Angeles,5
4350,23,Female,Bachelor,Junior,2.3,68701.0,Denver,7
4351,35,Female,Master,Senior,9.7,101263.0,New York,8
4352,22,Female,Bachelor,Mid,,89910.0,Remote,1
4353,35,Male,Bachelor,Mid,9.1,65692.0,Denver,4
4354,22,Male,Bachelor,Junior,0.0,71250.0,Remote,5
4355,37,Male,High School,Senior,10.9,83733.0,Seattle,7
4356,22,Male,High School,Junior,0.8,61841.0,Chicago,5
4357,33,Female,Master,Junior,2.2,83094.0,Denver,8
4358,36,Female,Associate,Junior,5.7,59056.0,Seattle,5
4359,31,Male,Master,Mid,8.3,,San Francisco,5
4360,37,Female,Master,Junior,,62776.0,San Francisco,2
4361,27,Female,Bachelor,Entry,0.0,60515.0,Chicago,9
4362,39,Male,Bachelor,Entry,0.0,57785.0,New York,4
4363,39,Male,Associate,Senior,11.0,102877.0,San Francisco,5
4364,43,Female,Bachelor,Junior,4.0,72797.0,Denver,3
4365,29,Male,High School,Junior,3.8,69142.0,Seattle,5
4366,27,Male,Bachelor,Junior,0.6,67115.0,Remote,3
4367,22,Non-binary,Master,Junior,2.0,53150.0,San Francisco,3
4368,22,Male,Associate,Junior,1.8,48332.0,Los Angeles,4
4369,43,Non-binary,Bachelor,Junior,2.6,79742.0,New York,4
4370,33,Female,Bachelor,Mid,10.2,73786.0,Los Angeles,3
4371,30,Male,Master,Entry,2.1,44679.0,Chicago,7
4372,51,Male,Bachelor,Entry,1.6,40268.0,San Francisco,5
4373,37,Male,Associate,Senior,9.1,110473.0,Chicago,5
4374,40,Female,PhD,Mid,7.6,86387.0,Austin,5
4375,38,Male,High School,Junior,3.4,70593.0,Atlanta,10
4376,39,Female,Bachelor,Junior,4.7,76262.0,Chicago,4
4377,31,Male,Master,Entry,1.1,69040.0,Austin,9
4378,24,Male,Bachelor,Junior,4.0,54229.0,Remote,5
4379,31,Female,Bachelor,Junior,5.7,66025.0,Los Angeles,6
4380,41,Male,PhD,Entry,1.9,62375.0,Chicago,4
4381,22,Male,Bachelor,Junior,5.8,82457.0,Boston,4
4382,29,Male,Bachelor,Junior,2.9,93432.0,Austin,8
4383,39,Male,Bachelor,Entry,0.0,58722.0,Denver,3
4384,27,Male,PhD,Entry,6.4,61234.0,Austin,5
4385,48,Female,Master,Executive,16.2,104191.0,Chicago,3
4386,27,Male,Bachelor,Mid,2.7,107137.0,Chicago,6
4387,36,Male,Bachelor,Mid,,84710.0,Boston,5
4388,23,Male,Bachelor,Senior,11.0,104611.0,Chicago,3
4389,32,Male,Bachelor,Mid,8.7,,Denver,3
4390,23,Male,Bachelor,Senior,10.2,108897.0,Denver,9
4391,27,Male,Bachelor,Junior,1.9,63044.0,Los Angeles,5
4392,22,Male,Master,Entry,0.0,33219.0,Denver,10
4393,24,Male,Master,Junior,3.8,79358.0,Los Angeles,6
4394,24,Female,Associate,Executive,15.9,129823.0,New York,4
4395,27,Non-binary,High School,Executive,16.2,163455.0,Seattle,7
4396,33,Male,Bachelor,Executive,16.4,165823.0,Denver,3
4397,36,Non-binary,Master,Mid,10.4,87099.0,Austin,12
4398,25,Male,Master,Mid,,79786.0,Remote,3
4399,32,Male,Bachelor,Junior,0.1,71958.0,Los Angeles,9
4400,30,Male,Bachelor,Entry,0.0,54781.0,Chicago,5
4401,38,Male,Associate,Senior,7.9,110546.0,New York,3
4402,27,Male,Master,Executive,14.1,137027.0,New York,3
4403,45,Male,PhD,Senior,11.3,109017.0,Boston,5
4404,33,Female,PhD,Junior,0.7,68909.0,New York,3
4405,31,Female,PhD,Senior,6.3,125484.0,Denver,3
4406,30,Female,Bachelor,Entry,0.0,51366.0,Los Angeles,9
4407,34,Female,Bachelor,Mid,4.2,82853.0,Denver,5
4408,34,Male,Bachelor,Junior,6.0,59725.0,Austin,5
4409,22,Male,Master,Junior,0.0,64882.0,Chicago,5
4410,36,Non-binary,Master,Senior,8.6,74749.0,Seattle,3
4411,38,Female,Bachelor,Senior,9.8,123131.0,Boston,6
4412,32,Male,Master,Entry,5.3,46772.0,Atlanta,6
4413,23,Female,Bachelor,Junior,3.6,65334.0,Seattle,5
4414,36,Female,Bachelor,Entry,1.0,55180.0,Los Angeles,8
4415,24,Male,Master,Mid,3.8,85290.0,Seattle,8
4416,41,Male,Bachelor,Senior,8.7,106078.0,Atlanta,5
4417,33,Male,Master,Mid,10.5,74881.0,Denver,3
4418,27,Female,Bachelor,Senior,10.1,85793.0,Remote,6
4419,46,Male,Bachelor,Executive,16.1,146509.0,Denver,2
4420,24,Male,Master,Senior,10.7,105086.0,Remote,7
4421,29,Male,Bachelor,Senior,11.5,,Austin,5
4422,29,Female,Master,Junior,4.8,53992.0,New York,4
4423,43,Male,Master,Junior,0.1,58375.0,Atlanta,4
4424,22,Female,Bachelor,Entry,1.5,47015.0,Remote,5
4425,38,Male,Master,Executive,16.4,142193.0,Remote,4
4426,36,Female,Master,Entry,0.0,59720.0,Chicago,8
4427,27,Male,Bachelor,Junior,5.0,70007.0,Los Angeles,4
4428,28,Male,Master,Junior,6.2,42403.0,Los Angeles,1
4429,36,Female,Master,Entry,3.1,43336.0,Remote,8
4430,28,Female,Associate,Junior,5.8,59410.0,San Francisco,4
4431,41,Male,Bachelor,Mid,6.2,82888.0,Atlanta,2
4432,27,Male,Bachelor,Senior,12.8,117395.0,San Francisco,9
4433,33,Female,Master,Entry,0.0,69363.0,New York,3
4434,22,Female,Bachelor,Senior,8.5,103737.0,Denver,3
4435,22,Female,Bachelor,Junior,0.9,63005.0,San Francisco,7
4436,38,Female,Bachelor,Mid,6.3,75172.0,Boston,9
4437,36,Male,Bachelor,Entry,5.0,,Los Angeles,2
4438,33,Female,Bachelor,Mid,10.4,94666.0,Boston,7
4439,31,Male,Bachelor,Executive,15.6,176996.0,Austin,6
4440,31,Female,PhD,Senior,13.1,117686.0,Denver,3
4441,46,Male,Master,Junior,2.0,68252.0,Chicago,2
4442,38,Male,Master,Mid,7.0,78948.0,Austin,6
4443,27,Female,Master,Junior,,73257.0,Chicago,3
4444,39,Female,Master,Entry,0.2,45098.0,Boston,6
4445,25,Female,Associate,Junior,0.0,63559.0,Austin,4
4446,33,Male,Master,Mid,3.2,98991.0,Seattle,1
4447,33,Male,Bachelor,Senior,8.9,97918.0,Los Angeles,11
